"","skill_id","job_skills"
"55947",55947," Commscope"
"55948",55948," BrandRex"
"55949",55949," Panduit"
"55950",55950," Nexans"
"55951",55951," Connectix"
"55952",55952," ECS Grade Card"
"55953",55953," S/NVQ Level 3"
"55954",55954," BTEC Level 3"
"55955",55955," C&G 4520 Level 3"
"55956",55956," Clean driving license"
"55957",55957," Voice cabling"
"55958",55958," Faultfinding"
"55959",55959," Product Improvement"
"55960",55960," Team Influence"
"55961",55961," Metrics Variation"
"55962",55962," Product Leadership"
"55963",55963," Reusable Code"
"55964",55964," Broader Knowledge Sharing"
"55965",55965," Internship Experience"
"55966",55966," Physical Flows"
"55967",55967," Execution of Works"
"55968",55968," Functions Implementation"
"55969",55969," End User Training"
"55970",55970," Edge Computing"
"55971",55971," Event Driven Architecture"
"55972",55972," CLevel Relationship Management"
"55973",55973," Deployment Architectures"
"55974",55974," Technical Requirements Translation"
"55975",55975,"SAP BODS"
"55976",55976," HANA Modeling"
"55977",55977," Calculation Views"
"55978",55978," BODS Workflows"
"55979",55979," BODS Dataflows"
"55980",55980," BODS Mapping"
"55981",55981," BODS Transformations"
"55982",55982," BODS Jobs"
"55983",55983," BODS Repositories"
"55984",55984," BODS Servers"
"55985",55985," Target Systems"
"55986",55986," Delta Records"
"55987",55987," REST/SOAP API"
"55988",55988," Virtual Teams"
"55989",55989," Databricks Delta lake"
"55990",55990," Delta live tables"
"55991",55991," Time series management"
"55992",55992," Functional expertise in time series management"
"55993",55993," Good communication and presentation skills"
"55994",55994," 10+ years of experience in IT"
"55995",55995," 5+ years in financial projects"
"55996",55996," Good understanding of ETL/ELT and DWH concepts"
"55997",55997," Strong testing and troubleshooting skills"
"55998",55998,"Public Health Intelligence"
"55999",55999," Time trend analysis"
"56000",56000," Multivariable analysis"
"56001",56001," CloudDatabricks"
"56002",56002," DataBricks Architecture"
"56003",56003," Cloudbased data lake"
"56004",56004," Azure Synapse data warehouse"
"56005",56005," Azure IaaS/PaaS database"
"56006",56006," DataIQ"
"56007",56007," Agile process methodology"
"56008",56008," ETL/ELT tools"
"56009",56009," Cloud or DataBricks certification"
"56010",56010," Data Refresh and Update"
"56011",56011," Business and Reporting Solutions Automation"
"56012",56012," Data Analysis Interpretation"
"56013",56013," Business Intelligence (BI) Reports"
"56014",56014," Hardware validation"
"56015",56015," Automation development"
"56016",56016," Issue debug"
"56017",56017," GPU architecture"
"56018",56018," Software stack"
"56019",56019," Electrical laboratory equipment"
"56020",56020," Circuit design"
"56021",56021,"Negotiation"
"56022",56022," Structured Finance"
"56023",56023,"Large Language Model (LLM)"
"56024",56024," Cloud/Distributed Infrastructure"
"56025",56025," Doc Cleaning"
"56026",56026," Secure Storage"
"56027",56027," Chip Design"
"56028",56028," Modeling Techniques"
"56029",56029," Ab Initio ETL"
"56030",56030," Ability to Influence"
"56031",56031," Ability to Build Relationships"
"56032",56032," Electronic case management"
"56033",56033," Medical recordbased data collection"
"56034",56034," Professional etiquette"
"56035",56035," Multiple program/system maneuvering"
"56036",56036," 401K/matching"
"56037",56037," Fully paid training"
"56038",56038," Performancebased benefits"
"56039",56039," Remote work potential"
"56040",56040," Onsite amenities"
"56041",56041," Outdoor exercise/walking space"
"56042",56042," Onsite dining amenities"
"56043",56043," Stateoftheart training and workstation areas"
"56044",56044," Professional Mentoring & Education Program"
"56045",56045," Federal Financial Management"
"56046",56046," Defense Acquisition"
"56047",56047," DoD SES"
"56048",56048," Long Term Disability"
"56049",56049," Problem understanding"
"56050",56050," Prototype software"
"56051",56051," Air traffic management"
"56052",56052," Nanoelectronics"
"56053",56053," CoFounder Reporting"
"56054",56054," Culture and Practice Setting"
"56055",56055," Early Engineering Culture and Processes Shaping"
"56056",56056," Smart Abstractions"
"56057",56057," Shipping Fast"
"56058",56058,"Machine learning engineering"
"56059",56059," Total wellbeing"
"56060",56060," Parallel computing"
"56061",56061," Heterogeneous computing"
"56062",56062," GPU computing"
"56063",56063," RDMA networking"
"56064",56064," Large scale data processing"
"56065",56065," AI algorithms"
"56066",56066," AI/ML deployments"
"56067",56067," Commercial or opensource data science tools"
"56068",56068," Operation Research"
"56069",56069," Data solution pipeline"
"56070",56070," Reusable code"
"56071",56071," Paid education and certifications"
"56072",56072," Paid vacation and holidays"
"56073",56073," 40 scheduled weekly hours"
"56074",56074," USA VA Chantilly"
"56075",56075,"Computer Installations"
"56076",56076," Data Scheduling"
"56077",56077," Electric Accounting Machine"
"56078",56078," Sorter"
"56079",56079," Remote Terminal"
"56080",56080," Selective Data Review"
"56081",56081," Post High School Education"
"56082",56082,"HighJump"
"56083",56083," RedBook"
"56084",56084," Inventory Valuation"
"56085",56085," Office Automation"
"56086",56086,"Database programming"
"56087",56087," Microsoft PowerShell"
"56088",56088," SQL Server backup and recovery"
"56089",56089," Scheduled jobs"
"56090",56090," Backup and recovery plans"
"56091",56091," Adhoc management reports"
"56092",56092," Database query efficiency"
"56093",56093," Level 1 technical support"
"56094",56094," Database integrations"
"56095",56095," Deployment activities"
"56096",56096," Cloudbased architecture"
"56097",56097," Development programming languages"
"56098",56098," Software Development\Programming"
"56099",56099," Creating Software Requirements Specification"
"56100",56100," Source Code Management"
"56101",56101," Implement Business Rules"
"56102",56102," Software Security"
"56103",56103," DataFlow Analysis"
"56104",56104," Production Automation"
"56105",56105," Dev OPS"
"56106",56106," Software Process Improvement"
"56107",56107," Objectoriented Analysis and Design"
"56108",56108," Software Estimation"
"56109",56109," Integration Engine"
"56110",56110,"Configuration Data Management (CDM)"
"56111",56111," Configuration/Data Management (CDM)"
"56112",56112," ICEWindchill"
"56113",56113," Microsoft ACCESS"
"56114",56114," Microsoft Office Suite (Word Excel ACCESS & Power Point)"
"56115",56115," Data Requirement Lists (DRL)"
"56116",56116," Records Management (RM)"
"56117",56117," NASA MSFC RM requirements"
"56118",56118," Controlled Unclassified Information (CUI)"
"56119",56119," National Defense Industrial Association (NDIA) CDM certification"
"56120",56120," Sensitive data handling"
"56121",56121," ML Service APIs"
"56122",56122," First Principles Thinking"
"56123",56123," AI Competitions"
"56124",56124," OpenSource AI Projects"
"56125",56125," Data upload and integration"
"56126",56126," Project reconciliation"
"56127",56127," Opensource GEOINT"
"56128",56128," Imagery science"
"56129",56129," Trade craft"
"56130",56130," Defense level intelligence operations"
"56131",56131," Data science/analytics"
"56132",56132," General Software Engineering"
"56133",56133," Aggregation models"
"56134",56134," Relationship extraction"
"56135",56135," Human impact"
"56136",56136," Boldness"
"56137",56137," Client satisfaction"
"56138",56138,"Computer Aided Software"
"56139",56139," Electronic Stenotype Equipment"
"56140",56140," Shorthand Theory"
"56141",56141," Transcribing Equipment"
"56142",56142," Police Records"
"56143",56143," Spanish Translation"
"56144",56144," Computer Voice Stress Analyzer"
"56145",56145," Department Interview"
"56146",56146," California Department of Justice Fingerprint"
"56147",56147," California Department of Justice Certification"
"56148",56148," Panel Interview"
"56149",56149," Veteran Preference Credit"
"56150",56150," Court Reporting"
"56151",56151," 180 WPM Transcription"
"56152",56152," 97.5% Accuracy Rate"
"56153",56153," Law Enforcement Data Base Systems"
"56154",56154," Policy/Procedure Writing"
"56155",56155," Appointment Tracking Systems"
"56156",56156," Health and Safety Compliance"
"56157",56157," Training Guides"
"56158",56158," Community Referrals"
"56159",56159," AmeriCorps VISTA Healthcare"
"56160",56160," Living Allowance"
"56161",56161," Education Award"
"56162",56162," End of Service Stipend"
"56163",56163," School Attendance"
"56164",56164," Car Recommended"
"56165",56165," AP (Accounts Payable)"
"56166",56166," AR (Accounts Receivable)"
"56167",56167," HighEnergy Physics"
"56168",56168," Systematic Uncertainties"
"56169",56169," Software Project"
"56170",56170," Specialized Equipment Operation"
"56171",56171," Molecular Data"
"56172",56172," Drug Safety"
"56173",56173," Drug Interactions"
"56174",56174," Cancer Pharmacology"
"56175",56175," Pharmacology Science"
"56176",56176," Numerical optimization"
"56177",56177," Watershed hydrology"
"56178",56178," Biogeochemistry"
"56179",56179," Datainformed mathematical modeling"
"56180",56180," Stream networks"
"56181",56181," Climate drivers"
"56182",56182," Stream flows"
"56183",56183," Evapotranspiration"
"56184",56184," Water quality metrics"
"56185",56185," Workflow tools"
"56186",56186," Randomized controlled trials (RCTs)"
"56187",56187," Medicinal foods"
"56188",56188," HIPPA"
"56189",56189," Human capital"
"56190",56190," Citizen science"
"56191",56191," Clinical evidence"
"56192",56192," Herbal medicine"
"56193",56193," Tinctures"
"56194",56194," Teas"
"56195",56195," Powders"
"56196",56196,"Electronic Patient Record (EPR)"
"56197",56197," Medicines Optimisation"
"56198",56198," Digital Data and Technology"
"56199",56199," Digital Medicines EPMA systems"
"56200",56200," Trust EPR/EPMA Delivery Board"
"56201",56201," Pediatrics"
"56202",56202," Gynecology"
"56203",56203," Neonatal Care"
"56204",56204," Clean Energy"
"56205",56205," Mineral Characterization"
"56206",56206," Materials science"
"56207",56207," Peerreviewed journal articles"
"56208",56208," Scientific conference presentations"
"56209",56209," Team deliverables"
"56210",56210,"SpeechLanguage Pathology"
"56211",56211," Active Illinois SpeechLanguage Pathology License"
"56212",56212," Active Professional Educator License (PEL)"
"56213",56213," Weeklypaid school year salaries"
"56214",56214," BCBS PPO Health Insurance plan"
"56215",56215," PTO + school holidays are paid breaks"
"56216",56216," Clinical Director support"
"56217",56217," ASHA IDFPR and ISBE Licensure dues reimbursement"
"56218",56218," Quarterly stipend for therapy materials"
"56219",56219," Simple IRA Plan"
"56220",56220," ISBE ASHA and IDFPR dues reimbursement"
"56221",56221,"Pharmacy Data Entry"
"56222",56222," Pharmacy Leadership"
"56223",56223," Dispensing Systems"
"56224",56224," Medicaid Claims Regulations"
"56225",56225," Medication Terminology"
"56226",56226," Goal Oriented"
"56227",56227,"Travel industry"
"56228",56228,"QC Manager"
"56229",56229," Quality Control Standards"
"56230",56230," Data Center Construction Processes"
"56231",56231," Quality Control Teams"
"56232",56232," Quality Control Software"
"56233",56233," Certification in Quality Control Management"
"56234",56234," Sample Processing"
"56235",56235," Results Reporting/Distribution"
"56236",56236," Personnel Direction"
"56237",56237," Governmental and Accrediting Agencies Compliance"
"56238",56238," PI Process"
"56239",56239," Customer Service/Satisfaction"
"56240",56240," Quality of Service"
"56241",56241," Individual Professional Growth and Development"
"56242",56242," Compassionate and Personalized Experiences"
"56243",56243," Service Standards"
"56244",56244," ASCP Board of Registry exam"
"56245",56245," Instrument Operation and Preventative Maintenance"
"56246",56246," Specimen Collection and Preparation"
"56247",56247," Associate in Science Degree"
"56248",56248," Medical Technologist or MLT Experience"
"56249",56249,"CPR"
"56250",56250," NCI"
"56251",56251," Drivers’ license"
"56252",56252," Automotive insurance"
"56253",56253," Title 31"
"56254",56254," CTR"
"56255",56255," BWR"
"56256",56256," Gaming Control Board"
"56257",56257," Compliance Specialist"
"56258",56258," NEWave"
"56259",56259,"Agile framework"
"56260",56260,"PV systems management"
"56261",56261," Data management solutions"
"56262",56262," Pharmacovigilance database"
"56263",56263," E2B management"
"56264",56264," PV reporting"
"56265",56265," Device management"
"56266",56266," Vendor/consultant management"
"56267",56267," Ph.D. or Pharm D."
"56268",56268," Pharmacovigilance data management"
"56269",56269,"Itinerary Design"
"56270",56270," Concierge Services"
"56271",56271," Service Etiquette"
"56272",56272," Protocol Skills"
"56273",56273," Timesheet Management"
"56274",56274," Guest Experience Management"
"56275",56275," Revenue Generation"
"56276",56276," Motivational Coaching"
"56277",56277," Hotel Systems"
"56278",56278," Reservation Systems"
"56279",56279," Guest History Tracking"
"56280",56280," 5 years of experience in data analytics"
"56281",56281," 3 years' experience in Python"
"56282",56282," 3 years' experience in Scala"
"56283",56283," 3 years' experience in R"
"56284",56284," 3 years' experience with machine learning"
"56285",56285," 3 years' experience with SQL"
"56286",56286,"Fixed Income"
"56287",56287," Fund Valuation"
"56288",56288," Corporate Actions"
"56289",56289," Index Benchmarking"
"56290",56290," Stock Markets"
"56291",56291," Ability to work accurately"
"56292",56292,"Claims Management"
"56293",56293," Property Insurance"
"56294",56294," KPI and Compliance Management"
"56295",56295," Customer Communication"
"56296",56296," Target Setting"
"56297",56297," Property Claim Assessment"
"56298",56298," Insurance Repair and Restoration"
"56299",56299," Building Qualifications"
"56300",56300," Builders License"
"56301",56301," Approvals/Signatures"
"56302",56302," Smart Plant Materials (SPM)"
"56303",56303," Organizational Communication"
"56304",56304," Industrial Material Management Systems"
"56305",56305," Safety Equipment"
"56306",56306," Warehouse Environment"
"56307",56307," Construction Operations"
"56308",56308," Document Preparation"
"56309",56309," Meeting Preparation"
"56310",56310," Reports Management"
"56311",56311," Receipts Management"
"56312",56312," Scalable Distributed ML Models"
"56313",56313," Crowdsourced Data Labeling"
"56314",56314," AWS Suite"
"56315",56315," Batch and Realtime Model Prediction Pipelines"
"56316",56316," Kubernetes Environments"
"56317",56317," Containerbased Environments"
"56318",56318," Cloud Data Platforms (Azure AWS Databricks Snowflake)"
"56319",56319," Dashboard and Reporting Tools (Power BI Tableau)"
"56320",56320," AI/ML Platforms (Azure AWS Google OpenAI)"
"56321",56321," Hybrid/In Office"
"56322",56322," Lunch & Learns"
"56323",56323," Health & Wellness Activities"
"56324",56324," Annual Retreats"
"56325",56325," Holiday Parties"
"56326",56326," Social Clubs & Activities"
"56327",56327," Vacation (20 days)"
"56328",56328," Tangible Perks"
"56329",56329," Cell Phone Reimbursement"
"56330",56330," Registered Retirement Program (RRSP) & Employer Matching"
"56331",56331," TaxFree Savings Account (TFSA)"
"56332",56332," Annual “Thrive WellBeing” Gift Card"
"56333",56333," Family Planning/ Fertility Benefit"
"56334",56334," Maternity/Parental Leave TopUp"
"56335",56335," Medical & Dental Benefits"
"56336",56336," Life and AD&D Insurance"
"56337",56337," Access to Supplementary Life and AD&D Insurance"
"56338",56338," Access to the Employee Assistance Program (EAP) and Inkblot Therapy"
"56339",56339,"Salesforce Health Cloud Application"
"56340",56340," Service Cloud"
"56341",56341," Partner Cloud"
"56342",56342," Customer Cloud"
"56343",56343," Tactical Thinking"
"56344",56344,"Critical Environment Supervisor"
"56345",56345," Maintenance and Repair"
"56346",56346," Electrical Mechanical and Plumbing"
"56347",56347," HVAC and Refrigeration"
"56348",56348," Apprenticeship: Mechanical Electrical CPR AED"
"56349",56349," Journeyman or QTS Cert CET Level III"
"56350",56350," Problem Analysis and Resolution"
"56351",56351," Written Verbal and Interpersonal Skills"
"56352",56352," JobRelated Skills Assessments"
"56353",56353," Lifting and Physical Requirements"
"56354",56354," Reasonable Accommodations for Disabilities"
"56355",56355," SCOM"
"56356",56356," Azure Cost Management"
"56357",56357," CloudHealth"
"56358",56358," Azure Administrator"
"56359",56359," Azure Solutions Architect"
"56360",56360," AWS SysOps Administrator"
"56361",56361," AWS DevOps Engineer"
"56362",56362," 10+ years IT Infrastructure"
"56363",56363," 5+ years Leadership"
"56364",56364," IT Literacy"
"56365",56365," Electronic Patient Record (EPR)"
"56366",56366," Cancer Waiting Times (CWT)"
"56367",56367," Cancer Outcomes and Services Dataset (COSD)"
"56368",56368," Faster Diagnosis Standards"
"56369",56369," Patient Pathways"
"56370",56370," Patient Experience"
"56371",56371," Line Management"
"56372",56372," PTL Meetings"
"56373",56373," HITECH"
"56374",56374," Data glossary"
"56375",56375," Data classifications"
"56376",56376," Scans"
"56377",56377," Matching strategies"
"56378",56378," Golden record selection"
"56379",56379,"Site selection"
"56380",56380," Tax policy"
"56381",56381," Tech industry knowledge"
"56382",56382," Location strategy"
"56383",56383,"CM/DM Analyst"
"56384",56384," Configuration Reviews"
"56385",56385," Contract Data Deliverables"
"56386",56386," Iridium CM/DM Tools"
"56387",56387," CM and DMrelated Metrics"
"56388",56388," CM and DMrelated Processes"
"56389",56389," Procedures and Policies"
"56390",56390," Aerospace and Telecommunications"
"56391",56391," PDM/Change Tracking/Document Repository Tools"
"56392",56392," CDRLs/SDRLs"
"56393",56393," DIDs"
"56394",56394," Project Work Statements/Statements of Work"
"56395",56395," SDRL/CDRL Item Management"
"56396",56396," Contract CloseOut"
"56397",56397," Advanced Degree (Master's/Ph.D.) in Computer Science Machine Learning or related field"
"56398",56398," Proven handson experience in machine learning with a proven track record of leadership"
"56399",56399," Demonstrated ability to think strategically and guide the integration of machine learning into business strategy"
"56400",56400," Proven experience in building and leading highperforming machine learning teams"
"56401",56401," Solid understanding of machine learning algorithms frameworks and tools"
"56402",56402," C/C++ Programming"
"56403",56403," TCP/IP Stack"
"56404",56404," Debugging Skills"
"56405",56405,"ODI (Oracle Data Integrator)"
"56406",56406," Oracle Data Warehouse"
"56407",56407," Database administration (DBA)"
"56408",56408," Pl/SQL queries"
"56409",56409," Production deployments"
"56410",56410," Agile methodologies (Scrum Kanban)"
"56411",56411," Bitbucket/GIT"
"56412",56412," Continuous Integration (CI/CD)"
"56413",56413," Cloud Data Computing"
"56414",56414," FIS AddVantage"
"56415",56415," CRD"
"56416",56416," CRM Pivotal"
"56417",56417," CDL License (Beneficial)"
"56418",56418," TractorTrailer Vehicle Knowledge"
"56419",56419," AxleWeights"
"56420",56420," Tire Sizes"
"56421",56421," Onboard Scales"
"56422",56422," Shipping Dimension Acquisition"
"56423",56423," Highway Clearances"
"56424",56424," Road Construction Detours"
"56425",56425," Regular and Punctual Attendance"
"56426",56426," DetailDriven"
"56427",56427," Focused"
"56428",56428," Laptop Utilization"
"56429",56429," Network Understanding"
"56430",56430," Printer/Scanner Troubleshooting"
"56431",56431," Heavy Labor"
"56432",56432," Lifting 50+ Pounds"
"56433",56433," 401k with 6% Employer Match"
"56434",56434," Employee Savings Plans"
"56435",56435," Medical Dental Vision & Rx Benefits"
"56436",56436," Life/ADD Insurance"
"56437",56437," Term Life Insurance"
"56438",56438," Accidental Life Insurance"
"56439",56439," Hospital Indemnity Accident Insurance"
"56440",56440," Short and LongTerm Disability"
"56441",56441," Monthly & Annual Bonus Plans"
"56442",56442," Rack Assembly"
"56443",56443,"3D modeling"
"56444",56444," Visual effects"
"56445",56445," Alias"
"56446",56446," VRed"
"56447",56447," Omniverse"
"56448",56448," UnReal Engine"
"56449",56449," VR environments"
"56450",56450," Server space"
"56451",56451," File organization"
"56452",56452," Exports"
"56453",56453," 2+ years experience"
"56454",56454," Typewriter"
"56455",56455," Adding machine"
"56456",56456," Electric accounting machine"
"56457",56457," Unit record equipment"
"56458",56458," Computer terminal"
"56459",56459," Card punching"
"56460",56460," Optical scanning"
"56461",56461," Flow of information"
"56462",56462," Error detection and correction"
"56463",56463," Operations parameters"
"56464",56464," Job flow"
"56465",56465," Computer utilization"
"56466",56466," Data retention cycles"
"56467",56467," Trouble shooting"
"56468",56468," Remote terminal"
"56469",56469," Post High School education"
"56470",56470," Agile Scrum Master"
"56471",56471," LumApps"
"56472",56472," Newsletters"
"56473",56473," Opensource languages"
"56474",56474," Data combination"
"56475",56475," Material movement"
"56476",56476," Return shipments"
"56477",56477," Server rack placement"
"56478",56478," Electronic component population"
"56479",56479," Rack hardware installation"
"56480",56480," 5S standards"
"56481",56481," Maximo"
"56482",56482," AVEVA Pi suites"
"56483",56483," GE APM"
"56484",56484," Bently ALIM"
"56485",56485," Data Strategy and Governance"
"56486",56486," Data Structures and Algorithms"
"56487",56487," Data Visualization and Interpretation"
"56488",56488," Extract Transform and Load"
"56489",56489," CustomerCentricity"
"56490",56490," Value Delivery"
"56491",56491," Swift Execution"
"56492",56492," Optimal Performance"
"56493",56493," Precision Attention to Detail"
"56494",56494," CableRelated Problems"
"56495",56495," New Network Infrastructure Components"
"56496",56496," Coursework"
"56497",56497," Alignment Tools"
"56498",56498," Office Spaces"
"56499",56499," Remote Locations"
"56500",56500," Commitment to Safety"
"56501",56501," Microsoft Projects"
"56502",56502," Normalizing Databases"
"56503",56503," CrossFunctional Projects"
"56504",56504," Senior Leadership Presentations"
"56505",56505," Reliable Internet Connection"
"56506",56506," Web Camera"
"56507",56507," VDI (Virtual Desktop Infrastructure)"
"56508",56508," QA System"
"56509",56509," Design Processes"
"56510",56510," Construction Details"
"56511",56511," Services Coordination"
"56512",56512," Technical Submittals"
"56513",56513," Civil Services"
"56514",56514," Structural Services"
"56515",56515," Architectural Services"
"56516",56516," Contractor Management"
"56517",56517," LargeScale Project Management"
"56518",56518,"* Machine Learning"
"56519",56519," * Data Preparation"
"56520",56520," * Feature Engineering"
"56521",56521," * Algorithm Selection"
"56522",56522," * Model Evaluation"
"56523",56523," * Deployment"
"56524",56524," * Monitoring and Maintenance"
"56525",56525," * TensorFlow"
"56526",56526," * PyTorch"
"56527",56527," * Data Handling"
"56528",56528," * Model Deployment"
"56529",56529," Open source communities"
"56530",56530," Feature development"
"56531",56531," English environment"
"56532",56532," AI Applications"
"56533",56533," Serving"
"56534",56534,"Production Management"
"56535",56535," Print Management"
"56536",56536," Fulfillment"
"56537",56537," Mailsort"
"56538",56538," Planet Press"
"56539",56539," Xerox"
"56540",56540,"Foundational model"
"56541",56541," Speechtotext"
"56542",56542," Texttospeech"
"56543",56543," Audio dubbing"
"56544",56544," Speech enhancement"
"56545",56545," Pipeline development"
"56546",56546," AWS services (EC2 S3 Lambda RDS)"
"56547",56547," Infrastructure as Code tools (AWS CloudFormation Terraform)"
"56548",56548," AWS certifications (AWS Certified Developer AWS Certified Solutions Architect)"
"56549",56549," Protocol Review"
"56550",56550," Data Entry Guidelines"
"56551",56551," Validation Check Definition"
"56552",56552," DM Status Reports"
"56553",56553," Quality Control Audits"
"56554",56554," Final Reports"
"56555",56555," Listings"
"56556",56556,"Data pipeline frameworks"
"56557",56557," Internet software"
"56558",56558," Meter reading systems"
"56559",56559," Billing systems"
"56560",56560," Customers Information Systems"
"56561",56561," Vocabulary"
"56562",56562," Passport"
"56563",56563," Pension program"
"56564",56564," Flexible working policy"
"56565",56565," Share purchase/match plan"
"56566",56566," Talent program"
"56567",56567," Volunteer paid days off"
"56568",56568," Achievement fund"
"56569",56569," GitAction"
"56570",56570," Data science apps"
"56571",56571," Client concepts"
"56572",56572," Architecture decision records (ADRs)"
"56573",56573," Designtoimplementation consulting"
"56574",56574," Agile dev teams"
"56575",56575," AI scalable industrialized products"
"56576",56576," Crossfunctional stakeholders"
"56577",56577," Leadership and coaching skills"
"56578",56578," Modular design"
"56579",56579," Cluster configurations"
"56580",56580," Azure Data services"
"56581",56581,"Big Data engineering"
"56582",56582," HighDegree of Autonomy"
"56583",56583," Current Good Manufacturing Practice (CGMP)"
"56584",56584," Ability to Learn New Techniques"
"56585",56585," Ability to Keep Accurate Records"
"56586",56586," Bachelor's Degree in Chemistry Biochemistry Biology Chemical Engineering Pharmaceutical Sciences"
"56587",56587,"SAP S/4Hana"
"56588",56588," S/4HANA Data Design"
"56589",56589," SAP Enterprise Data Standards"
"56590",56590," Sales and Rebate"
"56591",56591," Business Process Execution"
"56592",56592," Credit Management"
"56593",56593," Invoicing & Billing"
"56594",56594," Pricing/Rebate/Discount"
"56595",56595," Account Receivables"
"56596",56596," Life Sciences and Healthcare"
"56597",56597,"Data Center Investments Structuring"
"56598",56598," Cloud Assets and Portfolio Solutions (CAPS)"
"56599",56599," Portfolio Strategies"
"56600",56600," Energy and Location Strategy (ELS)"
"56601",56601," Investment Industry Partnerships"
"56602",56602," Google Data Centers"
"56603",56603," DecisionMaking Frameworks"
"56604",56604," Executive Presentations"
"56605",56605," Funding Partnerships"
"56606",56606," Data Center Development"
"56607",56607," Acquisition Transactions"
"56608",56608," Ground Up Development"
"56609",56609," Commercial Agreements"
"56610",56610," Lease Agreements"
"56611",56611," Build to Suits"
"56612",56612," Infrastructure Assets"
"56613",56613," Real Estate Assets"
"56614",56614,"Data analysis software development"
"56615",56615," Data archiving and management"
"56616",56616," Data reformatting extraction and import"
"56617",56617," Website maintenance"
"56618",56618," Programming advice and software debugging"
"56619",56619," Air quality and climate"
"56620",56620," Field missions"
"56621",56621," Software tools development"
"56622",56622," Igor Pro"
"56623",56623," Publicationquality graphs"
"56624",56624," Grep patterns"
"56625",56625," ICARTT"
"56626",56626," NetCDF"
"56627",56627," kml"
"56628",56628," UPD"
"56629",56629," Data acquisition software"
"56630",56630," Php"
"56631",56631," Diverse group of scientists"
"56632",56632," Inclusive laboratory"
"56633",56633," Data transfer protocols"
"56634",56634," Continuous process improvement"
"56635",56635," Chairman of the Joint Chiefs of Staff Instruction (CJCSI) 5123.01"
"56636",56636," JROC Charter"
"56637",56637," JCIDS"
"56638",56638," Agile Acquisition Framework"
"56639",56639," PPBE process"
"56640",56640," Staff writing"
"56641",56641," Multilevel coordinating"
"56642",56642," Publishing reports"
"56643",56643," Database research techniques"
"56644",56644," Windowsbased desktop computers"
"56645",56645," MS Professional Suite"
"56646",56646," U.S. Citizenship or Permanent Resident status"
"56647",56647," Drug screening test"
"56648",56648," Senior Analyst Capability Portfolio Management Support"
"56649",56649," Data and AI Specialist"
"56650",56650,"AI modeling"
"56651",56651," XRay imaging"
"56652",56652," Image processing libraries"
"56653",56653," Image analysis algorithms"
"56654",56654," XRay image interpretation"
"56655",56655," Solutionoriented mindset"
"56656",56656," Innovative mindset"
"56657",56657," Data Visualization Engineering"
"56658",56658," WebGL"
"56659",56659," Shader Language GL/SL"
"56660",56660," VegaJS"
"56661",56661," ThreeJS"
"56662",56662," Observable Plot"
"56663",56663," D3js"
"56664",56664," Data Labeling/Tagging Platforms"
"56665",56665," Information Protection Manager"
"56666",56666," Microsoft Information Protection Manager"
"56667",56667," ISO2700x"
"56668",56668," Secure System Design"
"56669",56669," Secure Configuration"
"56670",56670," SOAR"
"56671",56671," Security Training"
"56672",56672," Security Certification"
"56673",56673," Security Program Management"
"56674",56674," Security Budget Management"
"56675",56675," Security Standards Development"
"56676",56676," Security Procedure Development"
"56677",56677," Security Guidelines Development"
"56678",56678," KPI Tracking"
"56679",56679," CustomerCentric"
"56680",56680," Phone/Internet Stipend"
"56681",56681," Lifestyle Spending Account"
"56682",56682,"Healthcare Informatics"
"56683",56683," Interpretive skills"
"56684",56684," Presentations skills"
"56685",56685," Scalable data services"
"56686",56686," Highly available services"
"56687",56687," Mobile products"
"56688",56688," Systems and solutions"
"56689",56689," Highly regulated environment"
"56690",56690," Bachelor's degree in a related technical field"
"56691",56691," CloudBased Data Infrastructures"
"56692",56692," 2 Years Experience in Data Modeling"
"56693",56693," 1 Year Experience in Cloud Computing"
"56694",56694," 7+ Years Experience in Application Development (Python SQL Scala or Java)"
"56695",56695," 4+ Years Experience with a Public Cloud (AWS Microsoft Azure Google Cloud)"
"56696",56696," 4+ Years Experience with Distributed Data/Computing Tools (MapReduce Hadoop Hive EMR Kafka Spark Gurobi or MySQL)"
"56697",56697," 4+ Years Experience Working on RealTime Data and Streaming Applications"
"56698",56698," 4+ Years Experience with NoSQL Implementation (Mongo Cassandra)"
"56699",56699," 4+ Years of Data Warehousing Experience (Redshift or Snowflake)"
"56700",56700," 4+ Years of Experience with UNIX/Linux Including Basic Commands and Shell Scripting"
"56701",56701," Commerce Applications"
"56702",56702," Solar Physics"
"56703",56703," Heliophysics"
"56704",56704," Magnetohydrodynamics"
"56705",56705," Computational Physics"
"56706",56706," NASA Solar Dynamics Observatory"
"56707",56707," Solar and Heliospheric Observatory"
"56708",56708," Theoretical Physics"
"56709",56709," Basic Qualifications:"
"56710",56710," 6 years of experience in application development"
"56711",56711," 2 years of experience in big data technologies"
"56712",56712," 1 year experience with cloud computing"
"56713",56713," 2 years of people management experience"
"56714",56714," Preferred Qualifications:"
"56715",56715," IT Storage Management"
"56716",56716," Experimental data analysis"
"56717",56717," Synchrotronbased Xray imaging"
"56718",56718," Synchrotronbased Xray spectroscopy"
"56719",56719," Coherent scattering"
"56720",56720," Synchrotronbased Xray spectroscopic imaging"
"56721",56721," Ptychography"
"56722",56722," Xray tomography"
"56723",56723," Insitu Xray experiments"
"56724",56724," Operando Xray experiments"
"56725",56725," Multimodal investigations"
