"skill_id","skill_name"
55351," Architects"
55352," Company vehicle or allowance"
55353," Cost of living increases"
55354," Bonus structure"
55355," ibusinessnfrastructure"
55356," Client Acquisition"
55357," Microsoft Partner Ecosystem"
55358," Global Delivery"
55359," Azure Cognitive Services"
55360," Azure Blockchain"
55361," Azure IoT"
55362," Surface Devices"
55363," Azure Analytics Platform"
55364," Microsoft Cloud Strategy"
55365," Microsoft Azure Architecture"
55366," Microsoft Azure Security"
55367," Microsoft Azure Monitoring"
55368," Microsoft Azure Governance"
55369," SelfService Data"
55370," DataDriven Systems"
55371," ThirdParty Systems"
55372," User Base"
55373," Product Growth"
55374," Async"
55375," Software Development Languages"
55376," Software Troubleshooting"
55377," Charles"
55378,"Data Forensic Investigation"
55379," Digital Evidence Analysis"
55380," Computer Systems Analysis"
55381," Operating Systems (DOS Windows 9X 2000XP and Vista)"
55382," Regulation of Investigatory Powers Act 2000"
55383," Computer Misuse Act"
55384," Criminal Justice Act"
55385," Data Protection Act"
55386," ACPO (Association of Chief Police Officers) Guidelines for Computer Based Evidence"
55387," BIOS (basic input/output)"
55388," CMOS (Complementary Metal Oxide Semiconductor)"
55389," Forensic Data Recovery Methods"
55390," Internet Network Investigation"
55391," Graphic and Traumatic Images Analysis"
55392," Investigatory Experience"
55393," ComputerBased Evidence Gathering Knowledge"
55394," Computer Investigation Knowledge"
55395,"Master Data Programs"
55396," Integrity Engineering"
55397," Maintenance Engineering"
55398," RiskBased Reliability Strategies"
55399," Equipment Strategies"
55400," Job Plans"
55401," Planned Maintenance Routines"
55402," Maintenance Procedures"
55403," Equipment Criticality Reviews"
55404," ConditionBased Monitoring"
55405," Plant Sparing"
55406," Levels of Redundancy"
55407," TAR Strategy"
55408," Major Component Selection"
55409," Life Cycle Costing"
55410," Integrity Effectiveness"
55411," Consequences/Complexity Rating"
55412," Fit for Purpose Risk Based Strategies"
55413," Optimum Task Intervals"
55414," Local Regulations/Statutory Requirements"
55415," Inspection Findings"
55416," Evergreening of Strategies"
55417," Electronic Document Management System (EDMS)"
55418," ASME"
55419," ISO 55000"
55420," ISO 14224"
55421," NACE"
55422," TEMA"
55423," FOSS"
55424," Elastic Stack"
55425," SysOps"
55426," Elasticsearch for Hadoop"
55427," SQL Schemas"
55428," Enterprisegrade analytics solutions"
55429," Web based applications"
55430," Computer Keyboard"
55431,"Data & Analytics Portfolio Manager"
55432," Google Cloud architecture patterns"
55433," Data governance policies and procedures"
55434," Google Cloud deployments"
55435," Looker or comparable data visualization tools"
55436,"Human capital management (HCM) systems"
55437," HRIS systems"
55438," Data cleanliness"
55439," Business process configuration"
55440," Executive insights"
55441," Business intelligence (BI) software"
55442," HCM/HR processes"
55443," LGBTQ+ workplace equality"
55444," Compliance Assessment"
55445," Law Firm Experience"
55446," InHouse Legal Experience"
55447," LTD and AD&D Insurance"
55448," CLE Stipend"
55449," Contract Engagements"
55450," Consulting Roles"
55451," Parttime Employment"
55452," Microsoft Office Suite (Word Power Point Excel)"
55453," Bachelor's Degree or Equivalent Experience"
55454," Experience with Computer Applications Databases Operating Systems and Hardware"
55455," Health Dental and Vision Insurance"
55456," Monetary or NonMonetary Recognition Awards"
55457," Small/Medium Scale Systems"
55458," LIS System"
55459," National Board of Registry"
55460," Hardware and Software Systems"
55461," System Performance Monitoring"
55462," Disaster Recovery and Business Continuity Plans"
55463," Networking Protocols"
55464," IT Support and Operations"
55465," RFP Preparation"
55466," M&A and Carveouts"
55467,"Data generation"
55468," R shiny"
55469," Associate degree in a major acceptable to a certification agency for MLT"
55470," MT or MLS (ASCP) certification or equivalent"
55471,"Biomedical science"
55472," ICH/GCP compliance"
55473," Electronic data capture (EDC)"
55474," Clinical Trial Master File (TMF)"
55475," Data locking"
55476," Multiple competing tasks"
55477," Planning and organization"
55478," Correlation of new instruments"
55479," Result reporting using RBV"
55480," Patient results inquiry"
55481," Printing patient reports"
55482," Troubleshooting computer problems"
55483," Documentation process during downtimes"
55484," Shift pending reports review"
55485," Quality control review and record"
55486," Troubleshooting steps record"
55487," Regulatory agency guidelines compliance"
55488," Problem identification resolution and corrective action"
55489," Specimen identification"
55490," Patient results review and record"
55491," Laboratory policies and procedures writing and review"
55492," New personnel training"
55493," Facility accreditation readiness for CAP/DNV visits"
55494," Midas/RDE tool usage"
55495," Safetyrelated training"
55496," State and federal regulations compliance"
55497," Company mandatory modules and training completion"
55498," Certification & Licensure requirements"
55499," Associate degree in clinical laboratory science microbiology chemistry or biological science"
55500," Medical technologist/medical laboratory scientist 1"
55501," Bachelor's degree in clinical laboratory science microbiology chemistry or biological science"
55502," ASCP AMT or equivalent boards certification"
55503," New Graduates 6 months to pass boards for certification"
55504," Medical Laboratory Technician 1"
55505," MLT certification from ASCP or equivalent certification"
55506," Medical Laboratory Technician 2"
55507," Speech Analytics"
55508," CloudNative Deployment"
55509," J.P. Morgan and Chase"
55510," Donor Data Portal"
55511," Fundraising Support Request Forms"
55512," Public health compliance"
55513," Professional fundraising"
55514," Interpersonal communication skills"
55515," Oncall responsibilities"
55516," Room cleanliness"
55517," Patient transport"
55518," Cadence Solutions"
55519," MEDHOST"
55520," mphrX"
55521,"Facilities Management"
55522," Fire Suppression"
55523," Bachelor's in Mechanical or Electrical Engineering"
55524," 7+ Years Experience in Facilities Management"
55525," Industry Standards and Best Practices"
55526," MSc in Data Science"
55527," 4+ Years Experience in Data Science"
55528," Massive datasets"
55529," Threat Modeling"
55530," Solutions Architect"
55531," InfrastructureasaService"
55532," 6+ years of experience in dataintensive solutions"
55533," 4+ years of programming experience"
55534," 2+ years of ML systems experience"
55535," Master's or doctoral degree (preferred)"
55536," 3+ years of experience with ML frameworks"
55537," 3+ years of experience building data pipelines"
55538," 2+ years of experience with performant code"
55539," 2+ years of experience with data gathering and preparation"
55540," 2+ years of people leader experience"
55541," 1+ years of experience leading ML teams"
55542," Experience with public cloud platforms"
55543," Experience with complex data pipelines"
55544," ML industry impact through conference presentations papers blog posts open source contributions or patents"
55545,"Delivery Management"
55546," Data Platform Engineering"
55547," Batch and Streaming"
55548," Customer Business Requirements"
55549," Data Engineering Challenges"
55550," Classical Analytics Methods"
55551," Cloud Migration Projects"
55552," Strong Multitasking Skills"
55553," Formal Education/Degree"
55554," Good Clinical Practice (GCP)"
55555," Patient Eligibility Screening"
55556," Data Entry/Checking"
55557," Product Characteristics"
55558," Object Dependencies"
55559," Object Constraints"
55560," CPQ Compatibility"
55561," Technical Drawing Literacy"
55562," Configurable Products"
55563,"Culinary management"
55564," Catering"
55565," Foodservice operations"
55566," Food and catering trends"
55567," Food cost controls"
55568," Microsoft Office (Word Excel Power Point)"
55569," Client satisfaction programs/activities"
55570," ServSafe certification"
55571,"R&D Data Scientist"
55572," Research program planning and implementation"
55573," Uncertainty propagation"
55574," Raw data filtering"
55575," Outlier identification"
55576," Trend determination"
55577," Nonlinear regression"
55578," Multivariable regression"
55579," Creative Skills"
55580," Yorbill"
55581," AMP8"
55582," GCP Big Query"
55583," Transactional DB"
55584," Immutable DB"
55585," Control Testing"
55586," Automated Reports"
55587," BS/BA"
55588," Consumer Lending Processes"
55589," Commissioned Bank Examiner"
55590," Critical Caregiving Leave"
55591," Savings"
55592," Adoption Reimbursement"
55593,"ASCP Certification"
55594," MLS program"
55595," Customer service/satisfaction"
55596," Compassionate and personalized experiences"
55597," Service standards"
55598," Safe"
55599," Caring"
55600," Personalized"
55601," Customer Master Data"
55602," Material Master Data"
55603," GTS"
55604," PRISM (NA)"
55605," CHARM"
55606," ARCHER"
55607," benchmarking"
55608," process design"
55609," change management"
55610," process implementation"
55611," Financial software package"
55612," Goals management"
55613," Workload prioritization"
55614," Managerial experience"
55615," Discrimination Elimination"
55616," Social Research"
55617," Government Economic Service"
55618," Civil Service Success Profiles"
55619," Communication and Influencing"
55620," Working Together"
55621,"AI Machine Learning"
55622," Clustering Algorithms"
55623," Scripting Language"
55624," Storage Analysis"
55625," Business Data Implementation"
55626," Database Descriptions"
55627," 810 Years Applicable Experience"
55628," Strong Written and Oral Communication Skills"
55629," Demonstrated History of Success"
55630," Data Correlation"
55631," Exhibits"
55632," PowerSchool"
55633," Student Data Entry"
55634," Attendance Monitoring"
55635," Grade Entry"
55636," Absence Coding"
55637," Absence Lists"
55638," SignIn/SignOut Logs"
55639," Student Enrollment"
55640," Student Withdrawal"
55641," Basic Student Information"
55642," Cumulative Records"
55643," FERPA Compliance"
55644," Arithmetical Functions"
55645," Reconciliation Records"
55646," Software Skills"
55647," Receptionist Duties"
55648," Computer Processing"
55649," Pharmaceutical Data"
55650," HCP Data"
55651," HCO Data"
55652," Industry Standard Data Sets"
55653," Contractual Process"
55654,"ADT systems"
55655," Office Systems"
55656," Registration Systems"
55657," Digital Records Management"
55658," Manitoba Personal Health Information Act"
55659," Report Development Tools"
55660," LEADS in a Caring Environment"
55661," Oncall Work"
55662," Criminal Records Check"
55663," Vulnerable Sector Search"
55664," Child Abuse Registry Check"
55665," Adult Abuse Registry Check"
55666," Security Check"
55667," Employment Equity"
55668," Software Delivery Lifecycle"
55669," Non Linear Regressions"
55670," ANN/CNN"
55671," Agile development process"
55672," Missile Warning"
55673," Missile Defense"
55674," Battlespace Awareness"
55675," Technical Intelligence"
55676,"Securities Data Analyst"
55677," STAT"
55678," Business Resource Groups"
55679,"Data Storytelling"
55680," News Acumen"
55681," Exceptional Writing Skills"
55682," Chart Design"
55683," Investigative Journalism"
55684," Science Journalism"
55685," Economics Journalism"
55686," Opinion Polling"
55687," News Judgment"
55688," Dashboard Applications"
55689," Relational and Nonrelational Databases"
55690," Bachelor's Degree in Statistics or Library Science"
55691," Microsoft Reporting"
55692," SOX Audit"
55693," Microsoft Cloud"
55694," Big Data technologies/tools"
55695," BDS Product Owner"
55696," Clinical Trial Development"
55697," Design of Clinical Trials"
55698," Clinical Experiments"
55699," Good Clinical Practice"
55700," Statistical Practice"
55701,"Data and Control System Hardware Engineer"
55702," Control Cabinets"
55703," ACDC Power Supplies"
55704," VFDs"
55705," Signal Generators"
55706," Oscilloscopes"
55707," Altium"
55708," Circuit simulation"
55709," AutoCAD Electrical"
55710," NI"
55711," Dewesoft"
55712," Beckhoff"
55713," SPI"
55714," EtherCAT"
55715," CAN"
55716," Modbus"
55717," TS/SCI with CI Polygraph"
55718," Business intelligence reporting"
55719," Health care program evaluation"
55720," STD 678"
55721," Cocreation"
55722," Omnichannel Retail"
55723," B2C Marketing"
55724," Crosschannel Marketing"
55725," Social Media Marketing"
55726," Mobile Marketing"
55727," Banner Ads"
55728," Vehicular Software"
55729," Crash Event Data"
55730," Analytical Mind"
55731,"SDLC"
55732," Python flex APIs"
55733," 12+ years experience"
55734," Contract on W2"
55735," Software Vendors"
55736," Large Public Organization"
55737," Strategic Management"
55738," IT Projects Implementation"
55739," Proficiency in Data Visualization Software"
55740," Customer Relationship Management (CRM) Tools"
55741," NVQ Level 2 in Business Administration"
55742," Proficiency with reporting tools"
55743," Cloud data warehousing services"
55744," Home Health Aide (HHA)"
55745," Supervisory Field Visits"
55746," Patient's Condition Monitoring"
55747," Emergency Intervention"
55748," Primary Care Physician"
55749," Clinical Team"
55750," Full Patient Assessment"
55751," Medical History"
55752," Medication Information"
55753," Start of Care Packet"
55754," Paraprofessional Plan of Care"
55755," Registered Professional Nurse (RN) License"
55756," CPR/BLS Certification"
55757," Clinical Background"
55758,"Multitiered Systems of Support (MTSS)"
55759," Response to Intervention (RtI)"
55760," Positive Behavior Interventions and Supports (PBIS)"
55761," Student relationship building"
55762," Collaboration with diverse populations"
55763," Oregon teaching license"
55764," Foundational Science endorsement"
55765," Oregon Department of Education background check"
55766," TSPC background check"
55767," Application form"
55768," Drugscreen consent"
55769," Affirmative action information"
55770," Equity and Inclusion written statement"
55771," College/university transcripts"
55772," Salary Range: $160000  $200000"
55773," Data Throughput"
55774," Operational Suitability Test"
55775," Ground Segments"
55776," Training Requirements"
55777," Test Policies"
55778," Test Range Capabilities"
55779," Suitability Analysis"
55780," 12+ Years Experience"
55781," Computer Applications"
55782," Physical Work Abilities"
55783,"Market Analysis"
55784," Excel (Level 4)"
55785," Enduser Applications"
55786,"Microsoft Active Directory"
55787," Security Operations (SecOps)"
55788," Exchange Online"
55789," Business Continuity Planning"
55790," Bachelor's in Computer Science or related field"
55791," 10+ years' of handson experience"
55792," 5+ years' of managerial experience"
55793," Familiarity with Compliance and Regulatory Requirements in Banking Sector"
55794," Master's degree (Preferred)"
55795," 4+ Years of Relevant Experience"
55796," Epic Clarity Proficiency"
55797," Strong Analytic and Statistical Skills"
55798," Legally Authorized to Work in the United States"
55799," Financial Models"
55800," FDA Approvals for SaMD"
55801," Feedback and Acknowledgments"
55802,"Statistical genetics"
55803," Method development"
55804," Statistical intuition"
55805," Target discovery"
55806," Human genetics"
55807," Automated image capture"
55808," Program leadership"
55809," Bachelor's degree in Computer Science /Information Systems/Engineering"
55810," Sales contact database"
55811,"Data Platform Design"
55812," Data Infrastructure Management"
55813," Batch and Streaming Data Processing"
55814," AIpowered Data Catalog"
55815," CI/CD Automation"
55816," IaC Automation"
55817," RESTful API Development"
55818," SQL Databases and Schemas"
55819," TimeSeries Databases"
55820," Frontend Data Analytics Tools"
55821," Distributed Querying"
55822," Data & Analytics initiatives"
55823," Department KPIs"
55824," Budget planning and monitoring"
55825," Columnar Formats"
55826,"Amazon Web Services (AWS)"
55827,"Fraud Investigation"
55828," AML Investigation"
55829," Deposit Fraud"
55830," Internal Fraud"
55831," Card Fraud"
55832," ACH Fraud"
55833," Wire Fraud"
55834," SARs (Suspicious Activity Reports)"
55835," BAM 2.0"
55836," Enhanced Due Diligence Database"
55837," Unusual Activity Referral Database"
55838," BSA Case Log"
55839," BAM 2.0 SAR Manager"
55840," OFAC Compliance Reports"
55841," FiServ"
55842," iCIF Systems"
55843," Shareholder Services"
55844," BSA/OFAC Compliance"
55845," Patriot Act"
55846,"Training Management System (TMS)"
55847," Air Force practices"
55848," Contractor Operating Instructions"
55849," Work Instructions for CRH"
55850," GTIMS database"
55851," Lessons"
55852," Maneuver Items"
55853," Course Training Standards"
55854," Model Events"
55855," Perquisites"
55856," Grade Systems"
55857," Mass System"
55858," Training Calendars"
55859," Personnel Management module"
55860," Scheduling module"
55861," Gradebook/Training Jackets"
55862," GTIMS Helpdesk"
55863," Work Instruction for GTIMS database syllabus development"
55864," GTIMS Working Group meeting"
55865," Government Email"
55866," AFI 11202v3"
55867," AETC362605"
55868," AFI 21101 AETC Supplement"
55869," 512th RQS OPS OI"
55870," Applied ML"
55871," Handson ML"
55872," Academic Foundation"
55873," Real Estate Terminology"
55874," Mortgage Industry"
55875," Finance Industry"
55876," Pricing Insights"
55877," Pricing Solutions"
55878," Pricing Recommendations"
55879," Clinical Data Sets"
55880,"Clinical Laboratory Technologist"
55881," Blood analysis"
55882," Tissue analysis"
55883," Body fluids analysis"
55884," Laboratory assay systems"
55885," Bachelor's degree in chemistry or biological science"
55886," Clinical Laboratory Technologist certification"
55887," Medical Laboratory Science (MLS) degree"
55888," Clinical Laboratory Science (CLS) degree"
55889," Medical Technology (MT) degree"
55890," National Accrediting Agency for Clinical Laboratory Sciences (NAACLS) certification"
55891," Unofficial transcripts"
55892," 80 hours per pay period"
55893," Varies"
55894," $30.25  $45.41 per hour"
55895," Benefits eligible"
55896," Data Science Consulting"
55897," Healthcare Fraud Analytics"
55898," Relevant Field"
55899," Visualforce"
55900," Solutions Development"
55901," Clinical trial analysis"
55902," Clinical trial design"
55903," Clinical trial management"
55904," GxP (Good Clinical Practice)"
55905," Internal control"
55906," Consumer lending"
55907," Continuous Integration/Continous Delivery (CI/CD)"
55908," Large Scale SaaS"
55909,"Project security"
55910," Data loss prevention products"
55911," Customer Interfacing"
55912," Statistical Pattern Recognition"
55913," Systems Demonstrations"
55914," Field Tests"
55915," Radio Frequency"
55916," Sensor Exploitation Technologies"
55917," Work/Life Flexibility"
55918," Advanced analytics engines"
55919," AWS CFT"
55920," AWS CodePipeline"
55921," Task prioritization"
55922," Dataoriented Problems"
55923," Drilling automation"
55924,"Exadata Administration"
55925," Oracle Recovery Appliances"
55926," Exadata Hardware Troubleshooting"
55927," Oracle Certifications"
55928," Field Customer Requests"
55929," Rotating OnCall Coverage"
55930," Performance Investigation"
55931,"Data communication"
55932," UTP"
55933," STP"
55934," CoAX"
55935," Singlemode fibre"
55936," Multimode fibre"
55937," Earthing"
55938," Bonding"
55939," Fibre splicing"
55940," Fibre terminations"
55941," Fibre testing"
55942," Cable tray"
55943," Basket tray"
55944," PVC trunking"
55945," Conduit"
55946," Cable matting"
55947," Commscope"
55948," BrandRex"
55949," Panduit"
55950," Nexans"
55951," Connectix"
55952," ECS Grade Card"
55953," S/NVQ Level 3"
55954," BTEC Level 3"
55955," C&G 4520 Level 3"
55956," Clean driving license"
55957," Voice cabling"
55958," Faultfinding"
55959," Product Improvement"
55960," Team Influence"
55961," Metrics Variation"
55962," Product Leadership"
55963," Reusable Code"
55964," Broader Knowledge Sharing"
55965," Internship Experience"
55966," Physical Flows"
55967," Execution of Works"
55968," Functions Implementation"
55969," End User Training"
55970," Edge Computing"
55971," Event Driven Architecture"
55972," CLevel Relationship Management"
55973," Deployment Architectures"
55974," Technical Requirements Translation"
55975,"SAP BODS"
55976," HANA Modeling"
55977," Calculation Views"
55978," BODS Workflows"
55979," BODS Dataflows"
55980," BODS Mapping"
55981," BODS Transformations"
55982," BODS Jobs"
55983," BODS Repositories"
55984," BODS Servers"
55985," Target Systems"
55986," Delta Records"
55987," REST/SOAP API"
55988," Virtual Teams"
55989," Databricks Delta lake"
55990," Delta live tables"
55991," Time series management"
55992," Functional expertise in time series management"
55993," Good communication and presentation skills"
55994," 10+ years of experience in IT"
55995," 5+ years in financial projects"
55996," Good understanding of ETL/ELT and DWH concepts"
55997," Strong testing and troubleshooting skills"
55998,"Public Health Intelligence"
55999," Time trend analysis"
56000," Multivariable analysis"
56001," CloudDatabricks"
56002," DataBricks Architecture"
56003," Cloudbased data lake"
56004," Azure Synapse data warehouse"
56005," Azure IaaS/PaaS database"
56006," DataIQ"
56007," Agile process methodology"
56008," ETL/ELT tools"
56009," Cloud or DataBricks certification"
56010," Data Refresh and Update"
56011," Business and Reporting Solutions Automation"
56012," Data Analysis Interpretation"
56013," Business Intelligence (BI) Reports"
56014," Hardware validation"
56015," Automation development"
56016," Issue debug"
56017," GPU architecture"
56018," Software stack"
56019," Electrical laboratory equipment"
56020," Circuit design"
56021,"Negotiation"
56022," Structured Finance"
56023,"Large Language Model (LLM)"
56024," Cloud/Distributed Infrastructure"
56025," Doc Cleaning"
56026," Secure Storage"
56027," Chip Design"
56028," Modeling Techniques"
56029," Ab Initio ETL"
56030," Ability to Influence"
56031," Ability to Build Relationships"
56032," Electronic case management"
56033," Medical recordbased data collection"
56034," Professional etiquette"
56035," Multiple program/system maneuvering"
56036," 401K/matching"
56037," Fully paid training"
56038," Performancebased benefits"
56039," Remote work potential"
56040," Onsite amenities"
56041," Outdoor exercise/walking space"
56042," Onsite dining amenities"
56043," Stateoftheart training and workstation areas"
56044," Professional Mentoring & Education Program"
56045," Federal Financial Management"
56046," Defense Acquisition"
56047," DoD SES"
56048," Long Term Disability"
56049," Problem understanding"
56050," Prototype software"
56051," Air traffic management"
56052," Nanoelectronics"
56053," CoFounder Reporting"
56054," Culture and Practice Setting"
56055," Early Engineering Culture and Processes Shaping"
56056," Smart Abstractions"
56057," Shipping Fast"
56058,"Machine learning engineering"
56059," Total wellbeing"
56060," Parallel computing"
56061," Heterogeneous computing"
56062," GPU computing"
56063," RDMA networking"
56064," Large scale data processing"
56065," AI algorithms"
56066," AI/ML deployments"
56067," Commercial or opensource data science tools"
56068," Operation Research"
56069," Data solution pipeline"
56070," Reusable code"
56071," Paid education and certifications"
56072," Paid vacation and holidays"
56073," 40 scheduled weekly hours"
56074," USA VA Chantilly"
56075,"Computer Installations"
56076," Data Scheduling"
56077," Electric Accounting Machine"
56078," Sorter"
56079," Remote Terminal"
56080," Selective Data Review"
56081," Post High School Education"
56082,"HighJump"
56083," RedBook"
56084," Inventory Valuation"
56085," Office Automation"
56086,"Database programming"
56087," Microsoft PowerShell"
56088," SQL Server backup and recovery"
56089," Scheduled jobs"
56090," Backup and recovery plans"
56091," Adhoc management reports"
56092," Database query efficiency"
56093," Level 1 technical support"
56094," Database integrations"
56095," Deployment activities"
56096," Cloudbased architecture"
56097," Development programming languages"
56098," Software Development\Programming"
56099," Creating Software Requirements Specification"
56100," Source Code Management"
56101," Implement Business Rules"
56102," Software Security"
56103," DataFlow Analysis"
56104," Production Automation"
56105," Dev OPS"
56106," Software Process Improvement"
56107," Objectoriented Analysis and Design"
56108," Software Estimation"
56109," Integration Engine"
56110,"Configuration Data Management (CDM)"
56111," Configuration/Data Management (CDM)"
56112," ICEWindchill"
56113," Microsoft ACCESS"
56114," Microsoft Office Suite (Word Excel ACCESS & Power Point)"
56115," Data Requirement Lists (DRL)"
56116," Records Management (RM)"
56117," NASA MSFC RM requirements"
56118," Controlled Unclassified Information (CUI)"
56119," National Defense Industrial Association (NDIA) CDM certification"
56120," Sensitive data handling"
56121," ML Service APIs"
56122," First Principles Thinking"
56123," AI Competitions"
56124," OpenSource AI Projects"
56125," Data upload and integration"
56126," Project reconciliation"
56127," Opensource GEOINT"
56128," Imagery science"
56129," Trade craft"
56130," Defense level intelligence operations"
56131," Data science/analytics"
56132," General Software Engineering"
56133," Aggregation models"
56134," Relationship extraction"
56135," Human impact"
56136," Boldness"
56137," Client satisfaction"
56138,"Computer Aided Software"
56139," Electronic Stenotype Equipment"
56140," Shorthand Theory"
56141," Transcribing Equipment"
56142," Police Records"
56143," Spanish Translation"
56144," Computer Voice Stress Analyzer"
56145," Department Interview"
56146," California Department of Justice Fingerprint"
56147," California Department of Justice Certification"
56148," Panel Interview"
56149," Veteran Preference Credit"
56150," Court Reporting"
56151," 180 WPM Transcription"
56152," 97.5% Accuracy Rate"
56153," Law Enforcement Data Base Systems"
56154," Policy/Procedure Writing"
56155," Appointment Tracking Systems"
56156," Health and Safety Compliance"
56157," Training Guides"
56158," Community Referrals"
56159," AmeriCorps VISTA Healthcare"
56160," Living Allowance"
56161," Education Award"
56162," End of Service Stipend"
56163," School Attendance"
56164," Car Recommended"
56165," AP (Accounts Payable)"
56166," AR (Accounts Receivable)"
56167," HighEnergy Physics"
56168," Systematic Uncertainties"
56169," Software Project"
56170," Specialized Equipment Operation"
56171," Molecular Data"
56172," Drug Safety"
56173," Drug Interactions"
56174," Cancer Pharmacology"
56175," Pharmacology Science"
56176," Numerical optimization"
56177," Watershed hydrology"
56178," Biogeochemistry"
56179," Datainformed mathematical modeling"
56180," Stream networks"
56181," Climate drivers"
56182," Stream flows"
56183," Evapotranspiration"
56184," Water quality metrics"
56185," Workflow tools"
56186," Randomized controlled trials (RCTs)"
56187," Medicinal foods"
56188," HIPPA"
56189," Human capital"
56190," Citizen science"
56191," Clinical evidence"
56192," Herbal medicine"
56193," Tinctures"
56194," Teas"
56195," Powders"
56196,"Electronic Patient Record (EPR)"
56197," Medicines Optimisation"
56198," Digital Data and Technology"
56199," Digital Medicines EPMA systems"
56200," Trust EPR/EPMA Delivery Board"
56201," Pediatrics"
56202," Gynecology"
56203," Neonatal Care"
56204," Clean Energy"
56205," Mineral Characterization"
56206," Materials science"
56207," Peerreviewed journal articles"
56208," Scientific conference presentations"
56209," Team deliverables"
56210,"SpeechLanguage Pathology"
56211," Active Illinois SpeechLanguage Pathology License"
56212," Active Professional Educator License (PEL)"
56213," Weeklypaid school year salaries"
56214," BCBS PPO Health Insurance plan"
56215," PTO + school holidays are paid breaks"
56216," Clinical Director support"
56217," ASHA IDFPR and ISBE Licensure dues reimbursement"
56218," Quarterly stipend for therapy materials"
56219," Simple IRA Plan"
56220," ISBE ASHA and IDFPR dues reimbursement"
56221,"Pharmacy Data Entry"
56222," Pharmacy Leadership"
56223," Dispensing Systems"
56224," Medicaid Claims Regulations"
56225," Medication Terminology"
56226," Goal Oriented"
56227,"Travel industry"
56228,"QC Manager"
56229," Quality Control Standards"
56230," Data Center Construction Processes"
56231," Quality Control Teams"
56232," Quality Control Software"
56233," Certification in Quality Control Management"
56234," Sample Processing"
56235," Results Reporting/Distribution"
56236," Personnel Direction"
56237," Governmental and Accrediting Agencies Compliance"
56238," PI Process"
56239," Customer Service/Satisfaction"
56240," Quality of Service"
56241," Individual Professional Growth and Development"
56242," Compassionate and Personalized Experiences"
56243," Service Standards"
56244," ASCP Board of Registry exam"
56245," Instrument Operation and Preventative Maintenance"
56246," Specimen Collection and Preparation"
56247," Associate in Science Degree"
56248," Medical Technologist or MLT Experience"
56249,"CPR"
56250," NCI"
56251," Drivers’ license"
56252," Automotive insurance"
56253," Title 31"
56254," CTR"
56255," BWR"
56256," Gaming Control Board"
56257," Compliance Specialist"
56258," NEWave"
56259,"Agile framework"
56260,"PV systems management"
56261," Data management solutions"
56262," Pharmacovigilance database"
56263," E2B management"
56264," PV reporting"
56265," Device management"
56266," Vendor/consultant management"
56267," Ph.D. or Pharm D."
56268," Pharmacovigilance data management"
56269,"Itinerary Design"
56270," Concierge Services"
56271," Service Etiquette"
56272," Protocol Skills"
56273," Timesheet Management"
56274," Guest Experience Management"
56275," Revenue Generation"
56276," Motivational Coaching"
56277," Hotel Systems"
56278," Reservation Systems"
56279," Guest History Tracking"
56280," 5 years of experience in data analytics"
56281," 3 years' experience in Python"
56282," 3 years' experience in Scala"
56283," 3 years' experience in R"
56284," 3 years' experience with machine learning"
56285," 3 years' experience with SQL"
56286,"Fixed Income"
56287," Fund Valuation"
56288," Corporate Actions"
56289," Index Benchmarking"
56290," Stock Markets"
56291," Ability to work accurately"
56292,"Claims Management"
56293," Property Insurance"
56294," KPI and Compliance Management"
56295," Customer Communication"
56296," Target Setting"
56297," Property Claim Assessment"
56298," Insurance Repair and Restoration"
56299," Building Qualifications"
56300," Builders License"
56301," Approvals/Signatures"
56302," Smart Plant Materials (SPM)"
56303," Organizational Communication"
56304," Industrial Material Management Systems"
56305," Safety Equipment"
56306," Warehouse Environment"
56307," Construction Operations"
56308," Document Preparation"
56309," Meeting Preparation"
56310," Reports Management"
56311," Receipts Management"
56312," Scalable Distributed ML Models"
56313," Crowdsourced Data Labeling"
56314," AWS Suite"
56315," Batch and Realtime Model Prediction Pipelines"
56316," Kubernetes Environments"
56317," Containerbased Environments"
56318," Cloud Data Platforms (Azure AWS Databricks Snowflake)"
56319," Dashboard and Reporting Tools (Power BI Tableau)"
56320," AI/ML Platforms (Azure AWS Google OpenAI)"
56321," Hybrid/In Office"
56322," Lunch & Learns"
56323," Health & Wellness Activities"
56324," Annual Retreats"
56325," Holiday Parties"
56326," Social Clubs & Activities"
56327," Vacation (20 days)"
56328," Tangible Perks"
56329," Cell Phone Reimbursement"
56330," Registered Retirement Program (RRSP) & Employer Matching"
56331," TaxFree Savings Account (TFSA)"
56332," Annual “Thrive WellBeing” Gift Card"
56333," Family Planning/ Fertility Benefit"
56334," Maternity/Parental Leave TopUp"
56335," Medical & Dental Benefits"
56336," Life and AD&D Insurance"
56337," Access to Supplementary Life and AD&D Insurance"
56338," Access to the Employee Assistance Program (EAP) and Inkblot Therapy"
56339,"Salesforce Health Cloud Application"
56340," Service Cloud"
56341," Partner Cloud"
56342," Customer Cloud"
56343," Tactical Thinking"
56344,"Critical Environment Supervisor"
56345," Maintenance and Repair"
56346," Electrical Mechanical and Plumbing"
56347," HVAC and Refrigeration"
56348," Apprenticeship: Mechanical Electrical CPR AED"
56349," Journeyman or QTS Cert CET Level III"
56350," Problem Analysis and Resolution"
56351," Written Verbal and Interpersonal Skills"
56352," JobRelated Skills Assessments"
56353," Lifting and Physical Requirements"
56354," Reasonable Accommodations for Disabilities"
